RUC,RAZON_SOCIAL,UBIGEO,DIRECCION,ES_ANEXO,DISTRITO,TIPO_PERSONA
20600912489,MULTISERVICIOS QMT SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MULTISERVICIOS QMT S.R.L.,040110,I 5 SEÑOR DE COYLLORITE ----,0,MIRAFLORES,JURIDICA
20600913329,ARVIX SECURITY & SOLUTIONS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ARVIX SECURITY S.R.L.,040101,CAL. PAUCARPATA 126 Y 128 -- 114,0,AREQUIPA (CERCADO),JURIDICA
20600913841,L & L PLASTICOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - L & L PLASTICOS S.R.L.,040101,CAL. DEAN VALDIVIA 302,0,AREQUIPA (CERCADO),JURIDICA
20600914406,DJK SE DIFERENTE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,AV. TRINIDAD MORAN I 3 LEON XIII - PRIMER PISO URB.,0,CAYMA,JURIDICA
20600916301,CRISTO ROCA ETERNA SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040122,AV. PAISAJISTA 501E BELLAPAMPA C.P.,0,SOCABAYA,JURIDICA
20600931599,TRUCKS MOTORS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TRUCKS MOTORS SRL,040104,---- ZONA III J 8 PERUARBO SECTOR PERU ASC.,0,CERRO COLORADO,JURIDICA
20600937732,GALL & VAL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,S/N 212 VINATEA REYNOSO BLOCK H C.H.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600942248,GRANJA LAS PRADERAS JAOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA -  LAS PRADERAS JAOS S.R.L.,040128,---- ESTACION YURA YRA. --- LA TOTORA FND.,0,YURA,JURIDICA
20600948181,GRUPO Y & C SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,AV. SAN MARTIN 1721,0,MIRAFLORES,JURIDICA
20600951786,DISTRIBUIDORA PLUMA DE ORO E.I.R.L.,040101,CAL. ALTO DE LA LUNA TDA 20 200,0,AREQUIPA (CERCADO),JURIDICA
20600953398,TIXXLLA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,L 7 CIUDAD MUNICIPAL ZONA I A.V.,0,CERRO COLORADO,JURIDICA
20600962541,DISTRIBUIDORA DE PRODUCTOS Y SERVICIOS RIVERA & ZEVALLOS S.R.L. - DIPROSER R&Z S.R.L.,040101,CAL. RIVERO 504 2 CERCADO DE AREQUIPA ----,0,AREQUIPA (CERCADO),JURIDICA
20600962885,DISTRIBUIDORA DE FRUTAS J.A FRUTS E.I.R.L,040104,CAR. CARRETERA A YURA 11 F MERCADO MAYORISTA METROPO ---- 8.5,0,CERRO COLORADO,JURIDICA
20600967534,CONSORCIO MARQUEZ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CONSOMARQ S.R.L.,040101,AV. LOS INCAS D 11 9 DE OCTUBRE URB.,0,AREQUIPA (CERCADO),JURIDICA
20600969316,COMPAÑIA MINERA SANTA MARGARITA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. SAN JUAN DE DIOS 107 204,0,AREQUIPA (CERCADO),JURIDICA
20600679857,WILDO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - WILDO S.R.L.,040129,AV. AVELINO CACERES --- CC. AURORA PT. 156 ----,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600979737,GRIFO LOS ESCORPIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GRIFO LOS ESCORPIONES S.R.L.,040110,35 5 EL PORVENIR - ZONA A P.J.,0,MIRAFLORES,JURIDICA
20600993471,DISTRIBUIDORA DE PRODUCTOS Y CERVEZAS DEL SUR S.R.L. - DICERVSUR S.R.L.,040103,K 2 UPIS RAFAEL BELAUNDE DIEZ ----,0,CAYMA,JURIDICA
20600980948,CEGNE SAN FRANCISCO SOLANO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CEGNE SFS S.R.L.,040102,AV. ROOSEVELT 817 GRAFICOS A.H.,0,ALTO SELVA ALEGRE,JURIDICA
20600981111,SOSA P SERVICIOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,CAL. ESPAÑA 102A GRÁFICOS URB.,0,ALTO SELVA ALEGRE,JURIDICA
20600982975,MULTISERVICIOS EL RAPIDO Y CIA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,VIA. EVITAMIENTO ZAMACOLA LATERAL F ---- 3.5,0,CERRO COLORADO,JURIDICA
20600996321,DISTRIBUCION JEANMAR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DISTRIBUCION JEAN MAR S.R.L.,040101,PJ. PAUCARPATA 103,0,AREQUIPA (CERCADO),JURIDICA
20600998464,INGENIERIA DE ENERGIA Y CONCRETO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - IEC S.R.L.,040102,CAL. JOSE CARLOS MARIATEGUI 505 INDEPENDENCIA ZONA A P.J.,0,ALTO SELVA ALEGRE,JURIDICA
20601000513,GRUPO OJEDA CONSTRUCCION Y MINERIA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040128,I 9 APIAAR A.H.,0,YURA,JURIDICA
20601000602,"FABRICACION, REPARACION Y MODERNIZACION DE BUSES AQP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",040117,AV. FERNANDINI 400A,0,SACHACA,JURIDICA
20601015804,COMERCIAL MAROGA E.I.R.L.,040104,AV. MARIA PARADO DE BELLIDO 402 TUPAC AMARU ----,0,CERRO COLORADO,JURIDICA
20601020875,DMQA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DMQA S.R.L.,040112,AV. CHE GUEVARA 1111 CIUDAD BLANCA P.J.,0,PAUCARPATA,JURIDICA
20601020948,DIGRESO CONSULTORES Y EJECUTORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040122,D 3 A.P.V.I.S. CORAZON DE JES ----,0,SOCABAYA,JURIDICA
20601023149,DISTRIBUCIONES FREMASUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DISTRIBUCIONES FREMASUR SRL,040112,F 1 BALNEARIO DE JESUS A.H.,0,PAUCARPATA,JURIDICA
20601023777,T & S COMERCIAL LLERENA E.I.R.L.,040112,G 7 CRISTO REY COO.,0,PAUCARPATA,JURIDICA
20601027420,SKADER SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SKADER S.R.L.,040104,F 17 ASOC. PQE. IND. PORVENIR ----,0,CERRO COLORADO,JURIDICA
20601031991,CENTOUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CENTOUR S.R.L.,040112,CAL. JOSE OLAYA 332 JOSE CARLOS MARIATEGUI URB.,0,PAUCARPATA,JURIDICA
20601032601,INVERSIONES HERFRE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INVERSIONES HERFRE S.R.L.,040112,B 3 KENNEDY FND.,0,PAUCARPATA,JURIDICA
20601034141,FAST SERVICIOS EMPRESARIALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - FAST S E S.R.L.,040122,D 1 JESUS NAZARENO URB.,0,SOCABAYA,JURIDICA
20601037859,EDITORIAL MR. LANGUAGE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EDITORIAL MR. LANGUAGE S.R.L,040129,G 23 LA CANTUTA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601039703,PROTUNING AQP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. HORACIO ZEVALLOS C 9 TITO CONDEMAYTA P.J.,0,MIRAFLORES,JURIDICA
20601042127,FRIOS Y PUBLICIDAD SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - FRIOS Y PUBLICIDAD S.R.L.,040103,---- ZONA A A 28 RAFAEL BELAUNDE DIEZ CANS ASC.,0,CAYMA,JURIDICA
20601050464,AQP ENGLISH ACADEMY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040126,B 8 SANTA BEATRIZ URB.,0,YANAHUARA,JURIDICA
20601052572,DISTRIBUCION Y SERVICIOS TOTALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DISERT S.R.L.,040104,---- CERRO COLORADO B 1 CERRO COLORADO URB.,0,CERRO COLORADO,JURIDICA
20601057060,MUJICA & OVIEDO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. ARICA 219 EL FILTRO URB.,0,AREQUIPA (CERCADO),JURIDICA
20601057612,ECOMOTORS AQP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ECOMOTORS S.R.L.,040110,PJ. RESERVORIO 118,0,MIRAFLORES,JURIDICA
20601061245,GESTION Y DESARROLLO AMBIENTAL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GEDEAM S.R.L.,040104,AV. SIMON BOLIVAR ZONA G GRUP 9 2 SEMI RURAL PACHACUTEC URB.,0,CERRO COLORADO,JURIDICA
20601061938,SOUNDFIELD SERVICE AQP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA -SOUNDFIELD SERVICE AQP S.R.L.,040101,E 9 LA ALBORADA II ETAPA URB.,0,AREQUIPA (CERCADO),JURIDICA
20601074207,TELECOMUNICACIONES JULIO SARMIENTO MOGROVEJO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,OTR. SECTOR III SUPMZ 16 D 10 JOSE LUIS BUSTAMANTE Y RI APV.,0,CERRO COLORADO,JURIDICA
20601072701,PANIFICADORA Y DISTRIBUIDORA CURAHUASI EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040102,AV. BRASIL 303 ALTO SELVA ALEGRE URB.,0,ALTO SELVA ALEGRE,JURIDICA
20601077036,ITOMAK LATINOAMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ITOMAK LA S.R.L.,040101,AV. ALFONSO UGARTE 109,0,AREQUIPA (CERCADO),JURIDICA
20601078059,COMERCIAL ALELIZ SOCIEDAD ANONIMA CERRADA - COMERCIAL ALELIZ S.A.C.,040101,CAL. TRISTAN 118B 70,0,AREQUIPA (CERCADO),JURIDICA
20601079241,GRUPO COMERCIAL ZEUS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - G C ZEUS E.I.R.L.,040110,CAL. ELIAS AGUIRRE 220,0,MIRAFLORES,JURIDICA
20601088542,TEJADA Y TEJADA TURBOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - T Y T TURBOS S.R.L.,040112,CAL. LOS ANGELES 201 APIMA URB.,0,PAUCARPATA,JURIDICA
20601098025,PANATURA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - PANATURA S.R.L.,040102,AV. AREQUIPA 817,0,ALTO SELVA ALEGRE,JURIDICA
20601099561,DISTRIBUIDORA CORAZON VALIENTE E.I.R.L.,040102,---- SECTOR RAMIRO PRIALE Z 5 PAMPA DE POLANCO P.J.,0,ALTO SELVA ALEGRE,JURIDICA
20601113601,UGARDI DENT'S SOCIEDAD COMERCIAL DE RESPONSILIDAD LIMITADA - UGARDI DENT'S S.R.L.,040101,CAL. PERAL 571,0,AREQUIPA (CERCADO),JURIDICA
20601119774,DISTRIBUIDORA DE LACTEOS MEGA E.I.R.L.,040109,CAL. ARIAS ARAGUEZ 510,0,MARIANO MELGAR,JURIDICA
20601127106,INGENIUM GENERAL SERVICES SOCIEDAD COMERCIAL DERESPONSABILIDAD LIMITADA,040126,L 14 VICTOR ANDRES BELAUNDE COO.,0,YANAHUARA,JURIDICA
20601129079,TRANSEMASUR HA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,40 11 MIGUEL GRAU IV ETAPA ZN B P.J.,0,PAUCARPATA,JURIDICA
20601131570,BAZAR COMERCIAL ALICIA Y ABRIL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040109,CAL. AYACUCHO 510,0,MARIANO MELGAR,JURIDICA
20601136377,DISTRIBUIDORA AQP FERRETERIA & REPRESENTACIONES - DISFER AQP E.I.R.L.,040107,CAL. PEDRO P DIAZ 414A,0,JACOBO HUNTER,JURIDICA
20601136733,CONSORCIO EDUCATIVO EL BUEN PASTOR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,PJ. SALAVERRY 115 VALLECITO URB.,0,AREQUIPA (CERCADO),JURIDICA
20601138221,COMERCIAL PALCO'S SPORT EMP. INDIV. DE RESPONSABILIDAD LIMITADA - COMERCIAL PALCO'S SPORT E.I.R.L.,040101,PJ. SANTA ROSA 132 ORRANTIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20601145422,TRANSPORTES Y SERVICIOS PASCUALINA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,G 12 MAGISTERIAL LA CANTUTA COO.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601147247,ELEVENONE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ELEVENONE S.R.L.,040129,E 6 MINISTERIO DE AGRICULTURA COO.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601161827,"INVERSIONES, ASESORIA Y ARBITRAJE PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INAAP S.R.L.",040101,CAL. JERUSALEN 402 201 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20601170028,ONE WAY PRODUCCIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ONE WAY PRODUCCIONES S.R.L.,040129,Q 12 SANTA CATALINA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601172403,OVERCOMING G & P SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - OVERCOMING G & P S.R.L.,040101,CAL. PIZARRO - PISO 3 224 316 PEQ.COM. NUEVA VISION ASC.,0,AREQUIPA (CERCADO),JURIDICA
20601172594,MDC MODA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MDC MODA S.R.L.,040126,104 C 24 VALENCIA URB.,0,YANAHUARA,JURIDICA
20601174821,DORADO CONFORT SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DORADO CONFORT S.R.L.,040109,---- SEPULVEDA 831,0,MARIANO MELGAR,JURIDICA
20601177197,DISTRIBUIDORA ROAL & VH S.A.C.,040128,AV. ZONA 2 COM.8 T 4 CIUDAD DE DIOS APV.,0,YURA,JURIDICA
20601177782,INGENIERIA PROYECTOS MECANICOS S&D SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - IPM S&D S.R.L.,040123,CAL. ATAHUALPA S/N,0,TIABAYA,JURIDICA
20601178762,MINIG AND CIVIL ENGINEERING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MINACENG S.R.L.,040104,E-4 3 PERUARBO SECTOR PERU ZN APV.,0,CERRO COLORADO,JURIDICA
20601187214,SUMAC GUAGUITAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SUMAC GUAGUITAS S.R.L.,040129,CAL. PANAMA 124 SATELITE GRANDE URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601191483,COMERCIAL SIDERURGICA DEL SUR  E.I.R.L. - COMSISUR E.I.R.L.,040104,G 9 SANTA MARIA - RIO SECO URB.,0,CERRO COLORADO,JURIDICA
20601191891,TRANSPORTES Y SERVICIOS RIBELMAR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - RIBELMAR S.R.L.,040104,JR. TUMBES 8 3B SEMI RURAL PACHACUTEC C.P.,0,CERRO COLORADO,JURIDICA
20601194822,"EDIFICACIONES, CONTRATISTAS Y DISEÑO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ENCOD S.R.L.",040101,B 15 LOS ROSALES URB.,0,AREQUIPA (CERCADO),JURIDICA
20601195250,SG SERVICIOS Y CONSTRUCCION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SG SERCONS S.R.L.,040109,AV. REPUBLICA DE CHILE. 200 ALTO SAN MARTIN ZN.C P.J.,0,MARIANO MELGAR,JURIDICA
20601196370,DISTRIBUIDORA CAMELOT JM E.I.R.L.,040112,F 5 VILLA MARIA DEL TRIUNFO P.J.,0,PAUCARPATA,JURIDICA
20601208483,ABRAMARAN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ABRAMARAN S.R.L.,040112,CAL. FELIPE PARDO 107 PROGRESISTA URB.,0,PAUCARPATA,JURIDICA
20601208521,RAFOC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - RAFOC S.R.L.,040112,CAL. FELIPE PARDO 107 PROGRESISTA URB.,0,PAUCARPATA,JURIDICA
20601208904,MEGA SERVICIOS GIVAN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MEGA SERVICIOS GIVAN S.R.L.,040102,CAL. HOYOS RUBIOS F 9 VILLA ASUNCION P.J.,0,ALTO SELVA ALEGRE,JURIDICA
20601212391,COMERCIAL FERRETERIA HIDROSAM S.R.L.,040109,I 7 CERRITO BELEN OTR.,0,MARIANO MELGAR,JURIDICA
20601213126,INTER TOOLS PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INTER TOOLS PERU S.R.L.,040109,CAL. LAMBAYEQUE 100 CERCADO DE MARIANO MELGAR URB.,0,MARIANO MELGAR,JURIDICA
20601230691,DISTRIBUIDORA EN GENERAL LUGA SOCIEDAD ANONIMA CERRADA,040102,AV. AREQUIPA 540,0,ALTO SELVA ALEGRE,JURIDICA
20601235863,AUTOSERVICIO SAN DIEGO S.A.C.,040110,AV. GOYONECHE 701,0,MIRAFLORES,JURIDICA
20601252741,BUENA SALUD EN TU HOGAR SOCIEDAD COMERCIAL DE RESP. LIMITADA - BUENA SALUD EN TU HOGAR S.R.L.,040129,CAL. PANCHO FIERRO 119 CERRO JULI P.J.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601253250,HERRAMIENTAS ACCESORIOS Y BOTIQUINES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,Z1 4 QUINTA TRISTAN URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601253551,H & I SERVIQUIN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - H & I SERVIQUIN S.R.L.,040129,AV. INCA GARCILASO DE LA VEGA 304C 13 DE ENERO URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601253705,GM SOLUTIONS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GM SOLUTIONS S.R.L.,040129,E 2 LA MELGAR SAN MARTIN DE P URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601254680,GOLDEN DEL SUR AQP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GOLDEN DEL SUR AQP S.R.L.,040126,AV. LIMA CERCADO YANAHUARA 303,0,YANAHUARA,JURIDICA
20601255066,COMERCIAL FERRETERA OLG EMPRESA INDIVIDUAL DE RESP. LIMITADA - COMERCIAL FERRETERA OLG E.I.R.L.,040129,AV. GARCILAZO DE LA VEGA 408C 13 DE ENERO URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601258251,CONSTRUCON JLE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CONSTRUCON JLE S.R.L.,040109,PJ. LOS GERANIOS 106 A 4 ALTO SAN MARTIN URB.,0,MARIANO MELGAR,JURIDICA
20601261457,MINIMARKET'S ALAMEDA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - MINIMARKET'S ALAMEDA E.I.R.L.,040129,D 36 ALAMEDA DOLORES URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601263832,FCR GAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - FCR GAS S.R.L.,040101,CAL. FEDERICO ANSELMO BARRETO 112 FERROVIARIOS URB.,0,AREQUIPA (CERCADO),JURIDICA
20601264227,EMPRESA IMPERIAL 7 MARAVILLAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. JERUSALEN 128 203 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20601264235,DISTRIBUIDORA BELLIDO S.R.L.,040112,AV. AREQUIPA 103 URB. APIMA Z.I.,0,PAUCARPATA,JURIDICA
20601264774,CENTRO MEDICO Y DENTAL CAVAEZ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-CAVAEZ S.R.L.,040129,AV. HARTLEY D 34 LA MELGARIANA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601266777,LIMACHE SERVICIOS METALICOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LISERME S.R.L.,040110,AV. SAN MARTIN 1703 F 5 CHAPI CHICO URB.,0,MIRAFLORES,JURIDICA
20601269300,SUAR DISTRIBUIDORA E.I.R.L.,040103,AV. CENTRO COMERCIAL CAYMA -- 6,0,CAYMA,JURIDICA
20601292221,DISTRIBUIDORA FERRETERA G & V S.R.L.,040104,D5 21 VILLA EL PARAISO ASC.,0,CERRO COLORADO,JURIDICA
20601292697,NUQLEUM INFORMATION TECHNOLOGY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-NUQLEUM I.T. S.R.L.,040101,CAL. OCTAVIO MUÑOZ NAJAR 223 222,0,AREQUIPA (CERCADO),JURIDICA
20601297028,AURUMVENS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - AURUMVENS S.R.L.,040112,C 3 LA FABELA A.H.,0,PAUCARPATA,JURIDICA
20601299098,VE COMERCIAL MATERIALES Y SERVICIOS SOCIEDAD ANONIMA CERRADA - VECOMASER S.A.C.,040129,CAL. MARIA NIEVES BUSTAMANTE C 4 LA BREÑA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601301874,R & L DISTRIBUIDORA GENERAL EMPRESA IND. DE RESP. LIMITADA - R & L DISTRIBUIDORA GENERAL E.I.R.L.,040129,AV. ANDRES AVELINO CACERES F 6 C.C. MULTICENTRO LA VERAC ----,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601312396,JOCER CONSULTORIA Y SERVICIOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA -  JOCER S.R.L.,040103,CAL. SANTA ROSA 304 FRANCISCO BOLOGNESI P.J.,0,CAYMA,JURIDICA
20601321786,CONSORCIO INGEMAQUINARIAS SOCIEDAD COMERCIAL DE RESP. LIMITADA - CONSORCIO INGEMAQUINARIAS S.R.L.,040104,CAR. CARRETERA A YURA 30C FUNDO VILLA FLOR DE MARIA ASC. 9,0,CERRO COLORADO,JURIDICA
20601329582,DISTRIBUIDORA E INVERSIONES MEDICGROUP S.A.C. - D.I. MEDICGROUP S.A.C.,040101,AV. SIGLO XX 120 654 CC LA GRAN VIA PISO 6 ----,0,AREQUIPA (CERCADO),JURIDICA
20601331561,ESTUDIO JURIDICO BANCARIO Y FINANCIERO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EJB S.R.L.,040112,"AV. TUPAC AMARU 507 CIUDAD BLANCA, ZONA A P.J.",0,PAUCARPATA,JURIDICA
20601335426,EMPRESA COMERCIAL MOTOVECH S.R.L.,040129,AV. DOLORES J 10 MINISTERIO DE AGRICULTUR COO.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20601336376,LUXER FARMA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LUXER FARMA S.R.L.,040112,A 5 TRABAJADORES DE LA UNSA A.V.,0,PAUCARPATA,JURIDICA
20601338816,ASOCIACION DE PROPIETARIOS DE LA GALERIA COMERCIAL EL PALACIO DEL CALZADO - APROPACAL,040101,CAL. PIZARRO 422-424 --,0,AREQUIPA (CERCADO),JURIDICA
20601346851,DISTRIBUIDORA COMERCIAL JUANA E.I.R.L.,040101,PJ. SANTA CATALINA 103 A-25 C.C.ADEPYME ----,0,AREQUIPA (CERCADO),JURIDICA
20601349435,IDC INVERSIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - IDC INVERSIONES S.R.L.,040101,CAL. BOLIVAR 107 CERCADO OTR.,0,AREQUIPA (CERCADO),JURIDICA
20601350034,JTS DISTRIBUIDORA COMERCIAL E.I.R.L.,040101,AV. JESUS 298 112 MEGA CENTRO LAS MALVINAS ----,0,AREQUIPA (CERCADO),JURIDICA
20601359538,CARGUEROS DEL SUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CARGUEROS DEL SUR S.R.L.,040103,---- ZONA C E 4 UPIS RAFAEL BELAUNDE ----,0,CAYMA,JURIDICA
20601360536,MARCK SERVIACEROS DEL PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,H 11 VICTOR ANDRES BELAUNDE URB.,0,CERRO COLORADO,JURIDICA
20601364833,A & L CONSTRUCTORES CONTRATISTAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040122,CAL. MEXICO 113 VILLA EL GOLF URB.,0,SOCABAYA,JURIDICA
20601365376,DISTRIBUIDORA AUSTRAL NORTE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040104,F 14 VILLA AVIACION ASC.,0,CERRO COLORADO,JURIDICA
20601366186,TRANSPORTES DNJ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TRANSPORTES DNJ S.R.L.,040102,CAL. 13 DE ABRIL 115,0,ALTO SELVA ALEGRE,JURIDICA
20601372381,MULTISERVIS L & H SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MULTISERVICE L & H S.R.L.,040124,CAL. MANUEL PRADO 4 EL CARMEN 1 URB. J,0,UCHUMAYO,JURIDICA
20601372704,DISTRIBUIDORA FERRETERA GLENDALE E.I.R.L.,040101,CAL. JUAN VELASCO ALVARADO 244 EL FILTRO URB.,0,AREQUIPA (CERCADO),JURIDICA
20601376424,ROSYSAL DISTRIBUIDORA Y SERVICIOS E.I.R.L.,040104,G-2 ANGEL IBARCENA URB.,0,CERRO COLORADO,JURIDICA
20601377391,AQUATROUTSUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,AV. HUAYNA CAPAC 1050 AMPLIACION LA TOMILLA P.J.,0,CAYMA,JURIDICA
20601380243,IMPORTADORES Y EXPORTADORES GLOBALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-IMEXGLO S.R.L.,040101,CAL. LORETO 222 MAGISTERIAL URB.,0,AREQUIPA (CERCADO),JURIDICA
20601380316,SERVICENTRO LH SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SERVICENTRO LH S.R.L.,040109,---- TUPAC AMARU 105,0,MARIANO MELGAR,JURIDICA
20601388341,COMERCIAL MILANOS J Y M E.I.R.L.,040101,CAL. PIEROLA 423 H4 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
